-2.970000	0.000000
-2.968000	0.000000
-2.966000	0.000000
-2.964000	0.000000
-2.962000	0.000000
-2.960000	0.000000
-2.958000	0.000000
-2.956000	0.000000
-2.954000	0.000000
-2.952000	0.000000
-2.950000	0.000000
-2.948000	0.000000
-2.946000	0.000000
-2.944000	0.000000
-2.942000	0.000000
-2.940000	0.000000
-2.938000	0.000000
-2.936000	0.000000
-2.934000	0.000000
-2.932000	0.000000
-2.930000	0.000000
-2.928000	0.000000
-2.926000	0.000000
-2.924000	0.000000
-2.922000	0.000000
-2.920000	0.000000
-2.918000	0.000000
-2.916000	0.000000
-2.914000	0.000000
-2.912000	0.000000
-2.910000	0.000000
-2.908000	0.000000
-2.906000	0.000000
-2.904000	0.000000
-2.902000	0.000000
-2.900000	0.000000
-2.898000	0.000000
-2.896000	0.000000
-2.894000	0.000000
-2.892000	0.000000
-2.890000	0.000000
-2.888000	0.000000
-2.886000	0.000000
-2.884000	0.000000
-2.882000	0.000000
-2.880000	0.000000
-2.878000	0.000000
-2.876000	0.000000
-2.874000	0.000000
-2.872000	0.000000
-2.870000	0.000000
-2.868000	0.000000
-2.866000	0.000000
-2.864000	0.000000
-2.862000	0.000000
-2.860000	0.000000
-2.858000	0.000000
-2.856000	0.000000
-2.854000	0.000000
-2.852000	0.000000
-2.850000	0.000000
-2.848000	0.000000
-2.846000	0.000000
-2.844000	0.000000
-2.842000	0.000000
-2.840000	0.000000
-2.838000	0.000000
-2.836000	0.000000
-2.834000	0.000000
-2.832000	0.000000
-2.830000	0.000000
-2.828000	0.000000
-2.826000	0.000000
-2.824000	0.000000
-2.822000	0.000000
-2.820000	0.000000
-2.818000	0.000000
-2.816000	0.000000
-2.814000	0.000000
-2.812000	0.000000
-2.810000	0.000000
-2.808000	0.000000
-2.806000	0.000000
-2.804000	0.000000
-2.802000	0.000000
-2.800000	0.000000
-2.798000	0.000000
-2.796000	0.000000
-2.794000	0.000000
-2.792000	0.000000
-2.790000	0.000000
-2.788000	0.000000
-2.786000	0.000000
-2.784000	0.000000
-2.782000	0.000000
-2.780000	0.000000
-2.778000	0.000000
-2.776000	0.000000
-2.774000	0.000000
-2.772000	0.000000
-2.770000	0.000000
-2.768000	0.000000
-2.766000	0.000000
-2.764000	0.000000
-2.762000	0.000000
-2.760000	0.000000
-2.758000	0.000000
-2.756000	0.000000
-2.754000	0.000000
-2.752000	0.000000
-2.750000	0.000000
-2.748000	0.000000
-2.746000	0.000000
-2.744000	0.000000
-2.742000	0.000000
-2.740000	0.000000
-2.738000	0.000000
-2.736000	0.000000
-2.734000	0.000000
-2.732000	0.000000
-2.730000	0.000000
-2.728000	0.000000
-2.726000	0.000000
-2.724000	0.000000
-2.722000	0.000000
-2.720000	0.000000
-2.718000	0.000000
-2.716000	0.000000
-2.714000	0.000000
-2.712000	0.000000
-2.710000	0.000000
-2.708000	0.000000
-2.706000	0.000000
-2.704000	0.000000
-2.702000	0.000000
-2.700000	0.000000
-2.698000	0.000000
-2.696000	0.000000
-2.694000	0.000000
-2.692000	0.000000
-2.690000	0.000000
-2.688000	0.000000
-2.686000	0.000000
-2.684000	0.000000
-2.682000	0.000000
-2.680000	0.000000
-2.678000	0.000000
-2.676000	0.000000
-2.674000	0.000000
-2.672000	0.000000
-2.670000	0.000000
-2.668000	0.000000
-2.666000	0.000000
-2.664000	0.000000
-2.662000	0.000000
-2.660000	0.000000
-2.658000	0.000000
-2.656000	0.000000
-2.654000	0.000000
-2.652000	0.000000
-2.650000	0.000000
-2.648000	0.000000
-2.646000	0.000000
-2.644000	0.000000
-2.642000	0.000000
-2.640000	0.000000
-2.638000	0.000000
-2.636000	0.000000
-2.634000	0.000000
-2.632000	0.000000
-2.630000	0.000000
-2.628000	0.000000
-2.626000	0.000000
-2.624000	0.000000
-2.622000	0.000000
-2.620000	0.000000
-2.618000	0.000000
-2.616000	0.000000
-2.614000	0.000000
-2.612000	0.000000
-2.610000	0.000000
-2.608000	0.000000
-2.606000	0.000000
-2.604000	0.000000
-2.602000	0.000000
-2.600000	0.000000
-2.598000	0.000000
-2.596000	0.000000
-2.594000	0.000000
-2.592000	0.000000
-2.590000	0.000000
-2.588000	0.000000
-2.586000	0.000000
-2.584000	0.000000
-2.582000	0.000000
-2.580000	0.000000
-2.578000	0.000000
-2.576000	0.000000
-2.574000	0.000000
-2.572000	0.000000
-2.570000	0.000000
-2.568000	0.000000
-2.566000	0.000000
-2.564000	0.000000
-2.562000	0.000000
-2.560000	0.000000
-2.558000	0.000000
-2.556000	0.000000
-2.554000	0.000000
-2.552000	0.000000
-2.550000	0.000000
-2.548000	0.000000
-2.546000	0.000000
-2.544000	0.000000
-2.542000	0.000000
-2.540000	0.000000
-2.538000	0.000000
-2.536000	0.000000
-2.534000	0.000000
-2.532000	0.000000
-2.530000	0.000000
-2.528000	0.000000
-2.526000	0.000000
-2.524000	0.000000
-2.522000	0.000000
-2.520000	0.000000
-2.518000	0.000000
-2.516000	0.000000
-2.514000	0.000000
-2.512000	0.000000
-2.510000	0.000000
-2.508000	0.000000
-2.506000	0.000000
-2.504000	0.000000
-2.502000	0.000000
-2.500000	0.000000
-2.498000	0.000000
-2.496000	0.000000
-2.494000	0.000000
-2.492000	0.000000
-2.490000	0.000000
-2.488000	0.000000
-2.486000	0.000000
-2.484000	0.000000
-2.482000	0.000000
-2.480000	0.000000
-2.478000	0.000000
-2.476000	0.000000
-2.474000	0.000000
-2.472000	0.000000
-2.470000	0.000000
-2.468000	0.000000
-2.466000	0.000000
-2.464000	0.000000
-2.462000	0.000000
-2.460000	0.000000
-2.458000	0.000000
-2.456000	0.000000
-2.454000	0.000000
-2.452000	0.000000
-2.450000	0.000000
-2.448000	0.000000
-2.446000	0.000000
-2.444000	0.000000
-2.442000	0.000000
-2.440000	0.000000
-2.438000	0.000000
-2.436000	0.000000
-2.434000	0.000000
-2.432000	0.000000
-2.430000	0.000000
-2.428000	0.000000
-2.426000	0.000000
-2.424000	0.000000
-2.422000	0.000000
-2.420000	0.000000
-2.418000	0.000000
-2.416000	0.000000
-2.414000	0.000000
-2.412000	0.000000
-2.410000	0.000000
-2.408000	0.000000
-2.406000	0.000000
-2.404000	0.000000
-2.402000	0.000000
-2.400000	0.000000
-2.398000	0.000000
-2.396000	0.000000
-2.394000	0.000000
-2.392000	0.000000
-2.390000	0.000000
-2.388000	0.000000
-2.386000	0.000000
-2.384000	0.000000
-2.382000	0.000000
-2.380000	0.000000
-2.378000	0.000000
-2.376000	0.000000
-2.374000	0.000000
-2.372000	0.000000
